9.339825528940773,0.,12.875252684488066
9.279618590037757,0.,12.787798485070304
9.220980156313507,0.,12.702589520105157
9.16384088321938,0.,12.61952451003183
9.10813090708497,0.,12.538515251533612
9.053791881616322,0.,12.459471544818781
9.000770106399454,0.,12.382306804239537
8.949006436483113,0.,12.306947009775618
8.898451139026532,0.,12.233318993710792
8.84905500753861,0.,12.161354524245052
8.800772008569073,0.,12.09098866060375
8.753560963824997,0.,12.02215848026101
8.707381126306153,0.,11.954806818336072
8.66219376786201,0.,11.888878622362357
8.617961962607817,0.,11.824320342778329
8.574650761074372,0.,11.761085220568159
8.532227096367867,0.,11.699126172144707
8.490661432020516,0.,11.638395349106528
8.449923721257557,0.,11.578852595125253
8.409983850263654,0.,11.52045832443005
8.370817068958152,0.,11.46317318511823
8.33239777451837,0.,11.406959843141166
8.294699766357486,0.,11.351783988169807
8.257700511126659,0.,11.2976128344108
8.22137882117755,0.,11.244413323523492
8.185713466440111,0.,11.192156832791225
8.150681996943886,0.,11.14081439296152
8.11626666728491,0.,11.09035846954198
8.082448561751498,0.,11.040759606807764
8.04921067552188,0.,10.991994637728245
8.016534801556977,0.,10.944038371864893
7.984405603899854,0.,10.896868541371827
7.952806538815132,0.,10.85046140871642
7.921723388750964,0.,10.80479631992098
7.891141472473341,0.,10.759851519862542
7.861047076386436,0.,10.7156078074094
7.8314265662697276,0.,10.672046977666113
7.80226663101845,0.,10.629150479858072
7.773555950749769,0.,10.586900883618723
7.745281824086441,0.,10.545278685905831
7.717433706391901,0.,10.504269937076774
7.689999713518872,0.,10.463858503109053
7.662969521682658,0.,10.424029403543868
7.6363335905615095,0.,10.384768148049975
7.610081459338101,0.,10.346058778031585
7.584204325052351,0.,10.307889609943215
7.558692339200256,0.,10.270247087959754
7.533536478577421,0.,10.2331184131397
7.508728894602615,0.,10.196491863790362
7.484260524301274,0.,10.160353977284304
7.4601238955127585,0.,10.124694291063095
7.4363115430652655,0.,10.089502355748346
7.41281490456351,0.,10.054766316753195
7.389627783040786,0.,10.020476979430368
7.366743272837288,0.,9.986624343825888
7.3441536801104075,0.,9.95319726207874
